start_node_id,end_node_id,relationship_type
1542455165,1562002170,CITES
1542455165,1562226375,CITES
1542455165,1577653766,CITES
1542455165,1867273832,CITES
1542455165,1885156594,CITES
1542455165,2043769961,CITES
1542455165,2058014492,CITES
1542455165,2078110310,CITES
1542455165,2097475480,CITES
1542455165,2099446123,CITES
1542455165,2106833918,CITES
1542455165,2113085788,CITES
1542455165,2126924915,CITES
1542455165,2144007657,CITES
1542455165,2153193245,CITES
1542455165,2156168095,CITES
1542455165,2987687226,CITES
1490468194,139987668,CITES
1490468194,149470655,CITES
1490468194,1536683582,CITES
1490468194,1554424588,CITES
1490468194,1576982162,CITES
1490468194,1675339804,CITES
1490468194,1766548092,CITES
1490468194,1818243338,CITES
1490468194,1971445617,CITES
1490468194,1972050218,CITES
1490468194,1976697079,CITES
1490468194,1987609195,CITES
1490468194,1994790157,CITES
1490468194,2030170158,CITES
1490468194,2038761522,CITES
1490468194,2050689197,CITES
1490468194,2056492141,CITES
1490468194,2058785578,CITES
1490468194,2061949491,CITES
1490468194,2077244027,CITES
1490468194,2106121141,CITES
1490468194,2142048307,CITES
1490468194,2147861440,CITES
1490468194,2150780437,CITES
1490468194,2151237818,CITES
1490468194,2151241472,CITES
1490468194,2153417364,CITES
1490468194,2163469693,CITES
1490468194,2169690324,CITES
1490468194,2613413409,CITES
1969698078,1970026646,CITES
1969698078,1982042557,CITES
1969698078,1986124289,CITES
1969698078,2011632873,CITES
1969698078,2012010763,CITES
1969698078,2018366250,CITES
1969698078,2027506564,CITES
1969698078,2038268267,CITES
1969698078,2039262760,CITES
1969698078,2071663716,CITES
1969698078,2088381812,CITES
1969698078,2088534759,CITES
1969698078,2108701227,CITES
1969698078,2111192396,CITES
1969698078,2111643688,CITES
1969698078,2162744351,CITES
1969698078,2165654401,CITES
1969698078,2169906351,CITES
1809369763,126491009,CITES
1809369763,1490586645,CITES
1809369763,1503181547,CITES
1809369763,1504217304,CITES
1809369763,1516512945,CITES
1809369763,1519969013,CITES
1809369763,1524320659,CITES
1809369763,1552695147,CITES
1809369763,1559931973,CITES
1809369763,1561762905,CITES
1809369763,1575126375,CITES
1809369763,1583385494,CITES
1809369763,1589176872,CITES
1809369763,1660562555,CITES
1809369763,1985263989,CITES
1809369763,2048194624,CITES
1809369763,2052267638,CITES
1809369763,2062396295,CITES
1809369763,2073210531,CITES
1809369763,2077102042,CITES
1809369763,2077300005,CITES
1809369763,2136330164,CITES
1809369763,2295616646,CITES
1809369763,2568739026,CITES
1790062403,1572977915,CITES
1790062403,1851672339,CITES
1790062403,2405001542,CITES
1600378632,52405575,CITES
1600378632,1570025952,CITES
1600378632,1582573023,CITES
1600378632,1590937195,CITES
1600378632,1970637119,CITES
1600378632,1988600452,CITES
